qDate,qTime,lng,lat,qType,qCityname,Weather,light,RoadtYPE,Location,AccidentType,Ranking
20231027,204600,120.24,23.01,交叉路口,臺南市永康區忠孝路段巷弄號中興街口,晴,1,四岔路,交叉路口內,側撞,4
20231027,230148,120.22,23.02,交叉路口,臺南市永康區中正南路段巷弄號中華路口,晴,1,四岔路,交叉路口內,側撞,4
20231027,173800,120.26,23,交叉路口,臺南市永康區永大路1段巷弄號大灣東路口,晴,1,多岔路,交叉路口內,側撞,4
20231027,182500,120.22,23.03,一般地址,臺南市永康區中正南路段巷弄331號口,晴,1,三岔路,其他,側撞,4
20231027,111100,120.23,23.03,交叉路口,臺南市永康區中正二街段巷弄號正南一街口,晴,0,直路,一般車道(未劃分快慢車道),側撞,4
20231027,155000,120.22,23.03,一般地址,臺南市永康區鹽水溪河堤道路段巷弄號口,晴,1,三岔路,交叉路口內,側撞,4
20231028,160300,120.23,23.02,交叉路口,臺南市永康區東橋一路段巷弄號東橋十街口東橋一路與東橋十街口,晴,0,四岔路,交叉路口內,側撞,4
20231028,163000,120.21,23.02,一般地址,臺南市永康區小北路段巷弄26號口,晴,0,直路,機車優先道,側撞,4
20231020,182700,120.22,23.02,交叉路口,臺南市永康區中央路段巷弄號中華路口,風,1,多岔路,交叉路口內,側撞,4
20231025,75600,120.22,23.02,交叉路口,臺南市永康區南台街段巷弄號南台街口,晴,1,四岔路,交叉路口內,側撞,4
20231026,193630,120.27,23.05,一般地址,臺南市永康區王行路段巷弄1102之5號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231030,85800,120.24,23.04,一般地址,臺南市永康區中正南路段巷弄735號口,晴,1,四岔路,交叉路口內,側撞,4
20231030,81500,120.27,23.05,交叉路口,臺南市永康區自強路段巷弄號王行路口,晴,1,四岔路,交叉路口內,側撞,4
20231030,85800,120.23,23,其他,臺南市永康區段巷弄號口小東路449巷與中華路7巷口,晴,0,三岔路,交叉路口內,側撞,4
20231026,195000,120.27,23.04,交叉路口,臺南市永康區王行路段巷弄號王行路口,晴,1,四岔路,交叉路口內,側撞,4
20231027,175000,120.22,23.03,一般地址,臺南市永康區中正南路段349巷弄號口,晴,1,四岔路,交叉路口內,側撞,4
20231026,134600,120.24,23.04,交叉路口,臺南市永康區新行街段巷弄號新行街口,晴,1,三岔路,交叉路口內,側撞,4
20231030,164129,120.24,23.05,一般地址,臺南市永康區永安二街段巷弄60號口,晴,1,三岔路,交叉口附近,側撞,4
20231031,85155,120.26,23.03,交叉路口,臺南市永康區龍中街段巷弄號龍國街口,晴,1,四岔路,交叉口附近,側撞,4
20231013,114000,120.26,23.03,一般地址,臺南市永康區埔聖街段巷弄79號口,晴,1,四岔路,交叉路口內,側撞,4
20231030,153020,120.24,23.03,交叉路口,臺南市永康區中正二街段巷弄號中正二街口,晴,1,四岔路,交叉路口內,側撞,4
20231031,164300,120.23,23.01,交叉路口,臺南市永康區中華二路段巷弄號勝學路口,晴,0,四岔路,交叉路口內,側撞,4
20231031,171833,120.24,23.01,交叉路口,臺南市永康區忠孝路段巷弄號中華二路口,晴,1,四岔路,交叉路口內,側撞,4
20231019,170900,120.26,23.02,交叉路口,臺南市永康區永大二路段巷弄號永興路口,晴,1,四岔路,交叉路口內,側撞,4
20231028,154200,120.25,23,交叉路口,臺南市永康區大灣路段巷弄號大灣路口,晴,0,三岔路,交叉路口內,側撞,4
20231020,220800,120.24,23.02,一般地址,臺南市永康區中山南路段巷弄221號口,晴,1,三岔路,交叉路口內,側撞,4
20231030,150300,120.22,23.03,交叉路口,臺南市永康區中正南路段巷弄號中正南路口,晴,1,四岔路,交叉路口內,側撞,4
20231030,161400,120.24,23.03,交叉路口,臺南市永康區中正路段巷弄號中正路口,晴,0,四岔路,交叉路口內,側撞,4
20231031,200800,120.23,23.02,交叉路口,臺南市永康區東橋一路段巷弄號大橋二街口,晴,1,四岔路,交叉路口內,側撞,4
20231031,172000,120.23,23,一般地址,臺南市永康區小東路段449巷弄45292號口,晴,1,三岔路,交叉路口內,側撞,4
20231031,202500,120.25,23.01,一般地址,臺南市永康區復國一路段巷弄466號口,晴,1,直路,快車道,側撞,4
20231011,140106,120.23,23.04,其他,臺南市永康區段巷弄號口中正南路與鹽和街,晴,1,三岔路,交叉路口內,側撞,4
20231031,105500,120.26,23,其他,臺南市永康區段巷弄號口大灣路796號旁,晴,0,直路,一般車道(未劃分快慢車道),側撞,4
20231011,161928,120.22,23.02,交叉路口,臺南市永康區中華路段巷弄號中正南路口,晴,1,四岔路,交叉路口內,側撞,4
20231026,70300,120.28,23.05,一般地址,臺南市永康區王行路段866巷29弄71號口,晴,1,三岔路,交叉路口內,側撞,4
20231026,105400,120.27,23,一般地址,臺南市永康區大灣三街段巷弄102號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231011,173814,120.26,23.03,交叉路口,臺南市永康區中山南路段巷弄號中山南路口,晴,1,三岔路,交叉路口內,側撞,4
20231031,184900,120.25,23.04,一般地址,臺南市永康區中正北路段巷弄425號口,晴,1,三岔路,交叉路口內,側撞,4
20231030,175629,120.25,23.02,交叉路口,臺南市永康區二王路段巷弄號二王路口,晴,1,四岔路,交叉路口內,側撞,4
20231020,100000,120.26,23.02,交叉路口,臺南市永康區永大路二段633巷弄號永福街口,晴,1,四岔路,交叉路口內,側撞,4
20231023,164953,120.25,23.04,交叉路口,臺南市永康區中山路段巷弄號龍埔街口,晴,1,四岔路,交叉路口內,側撞,4
20231031,114803,120.27,23.04,一般地址,臺南市永康區環工路段巷弄75號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231011,171900,120.23,23.01,一般地址,臺南市永康區中華路段巷弄523號口,晴,1,三岔路,交叉路口內,側撞,4
20231025,134500,120.26,23.02,交叉路口,臺南市永康區永大路二段巷弄號文化路口,晴,1,四岔路,交叉路口內,側撞,4
20231031,85000,120.24,23.01,一般地址,臺南市永康區中華路段286巷弄85號口,晴,1,三岔路,交叉路口內,側撞,4
20231031,135000,120.25,23.01,交叉路口,臺南市永康區復國一路段巷弄號復華三街口,晴,1,四岔路,交叉路口內,側撞,4
20231022,180400,120.25,23.04,交叉路口,臺南市永康區中山路段巷弄號龍埔街口,晴,1,四岔路,交叉路口內,側撞,4
20231024,190300,120.23,23.03,交叉路口,臺南市永康區正南一街段巷弄號?信街口,晴,1,四岔路,機車停等區,側撞,4
20231013,224146,120.24,23.02,一般地址,臺南市永康區中山南路段巷弄460號口,晴,1,四岔路,交叉路口內,側撞,4
20231017,90219,120.25,23.02,一般地址,臺南市永康區二王路段巷弄43號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231020,185453,120.25,23.04,交叉路口,臺南市永康區四維街段巷弄號八德街口,晴,1,四岔路,交叉路口內,側撞,4
20231023,172036,120.23,23.02,交叉路口,臺南市永康區大橋二街段巷弄號大橋一街口,晴,1,三岔路,交叉路口內,側撞,4
20231031,173429,120.27,23.03,交叉路口,臺南市永康區中山北路段巷弄號中山北路口,晴,1,四岔路,交叉路口內,側撞,4
20231004,191100,120.29,23.02,其他,臺南市新化區段巷弄號口全興里台39線與180甲線路口,晴,1,多岔路,交叉路口內,側撞,4
20231006,74000,120.31,23.04,其他,臺南市新化區段巷弄號口太平里中正路671號前,陰,0,三岔路,交叉路口內,側撞,4
20231009,150200,120.3,23.03,其他,臺南市新化區段巷弄號口全興里竹子腳200號之13附近,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231013,124051,120.31,23.04,交叉路口,臺南市新化區護國里中山路段巷弄號忠孝路口,晴,1,三岔路,交叉路口內,側撞,4
20231015,220007,120.3,23.04,交叉路口,臺南市新化區協興里太平街段巷弄號大新路口,晴,1,三岔路,交叉路口內,側撞,4
20231016,133800,120.31,23.04,其他,臺南市新化區段巷弄號口東榮里信義路與信義路113巷口,陰,0,四岔路,交叉路口內,側撞,4
20231016,151100,120.3,23.04,其他,臺南市新化區段巷弄號口護國里忠孝路與民權街口,陰,0,四岔路,交叉路口內,側撞,4
20231015,92100,120.35,23.07,其他,臺南市新化區段巷弄號口那拔里那拔林31之5號對面,陰,0,四岔路,交叉路口內,側撞,4
20231017,110500,120.3,23.04,交叉路口,臺南市新化區中山路段巷弄號中山路口,陰,1,三岔路,交叉口附近,側撞,4
20231022,75333,120.29,23.02,其他,臺南市新化區段巷弄號口崙頂里台39線1.7K處,晴,1,四岔路,交叉路口內,側撞,4
20231018,181200,120.31,23.04,交叉路口,臺南市新化區中正路段巷弄號忠孝路口,晴,1,四岔路,交叉路口內,側撞,4
20231021,61900,120.3,23.04,其他,臺南市新化區段巷弄號口唪口里福順宮前,晴,1,三岔路,交叉路口內,側撞,4
20231029,103500,120.35,23.1,一般地址,臺南市山上區南洲路段巷弄342-15號口,晴,0,四岔路,交叉路口內,側撞,4
20231030,230200,120.31,23.04,其他,臺南市新化區段巷弄號口太平里中正路與正新北路口,晴,1,三岔路,交叉路口內,側撞,4
20231031,172002,120.34,23.12,其他,臺南市山上區段巷弄號口明和里北勢洲21-5號,晴,1,四岔路,交叉路口內,側撞,4
20231001,135316,120.31,23.3,交叉路口,臺南市新營區興業里延平路段巷弄號南昌街口,晴,1,三岔路,交叉路口內,側撞,4
20231002,83135,120.25,23.33,無,臺南市鹽水區段巷弄號口,晴,0,直路,一般車道(未劃分快慢車道),側撞,4
20231002,125500,120.32,23.31,一般地址,臺南市新營區大宏里三民路段巷弄70號口,晴,0,三岔路,交叉路口內,側撞,4
20231003,194731,120.32,23.31,一般地址,臺南市新營區永平里中山路段巷弄79號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231004,75400,120.32,23.31,一般地址,臺南市新營區王公里民族路段114巷弄號口,雨,1,四岔路,交叉路口內,側撞,4
20231004,94100,120.27,23.31,一般地址,臺南市鹽水區新太路段巷弄112號口,雨,1,直路,機車優先道,側撞,4
20231005,145000,120.31,23.3,交叉路口,臺南市新營區復興路段巷弄號民生路口,陰,1,四岔路,交叉路口內,側撞,4
20231005,154900,120.3,23.31,交叉路口,臺南市新營區新南里金華路2段巷弄號新北街口,陰,1,四岔路,交叉路口內,側撞,4
20231006,61734,120.27,23.33,交叉路口,臺南市鹽水區岸內里武廟路段巷弄號和平路口,晴,1,四岔路,交叉路口內,側撞,4
20231006,153400,120.3,23.31,交叉路口,臺南市新營區金華路段巷弄號復興路口,陰,1,四岔路,交叉路口內,側撞,4
20231006,162400,120.31,23.31,一般地址,臺南市新營區民生里民生路段巷弄62之1號口,雨,0,直路,快車道,側撞,4
20231007,180006,120.3,23.3,一般地址,臺南市新營區民榮里復興路段巷弄259號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231005,190400,120.31,23.3,其他,臺南市新營區段巷弄號口民榮里復興路157號之18附近,晴,1,三岔路,交叉路口內,側撞,4
20231008,173423,120.27,23.31,交叉路口,臺南市鹽水區橋南里信義路段巷弄號南門路口,晴,1,四岔路,一般車道(未劃分快慢車道),側撞,4
20231006,72007,120.29,23.3,交叉路口,臺南市新營區南紙里太子路段巷弄號嘉芳街口,晴,0,三岔路,交叉路口內,側撞,4
20231009,110949,120.31,23.3,一般地址,臺南市新營區三仙里正義街段巷弄22號口,晴,0,四岔路,一般車道(未劃分快慢車道),側撞,4
20231006,163800,120.33,23.29,一般地址,臺南市柳營區太康里太康段巷弄201號口,雨,1,四岔路,交叉路口內,側撞,4
20231010,153651,120.27,23.33,一般地址,臺南市鹽水區岸內里蔦松路段巷弄13之6號口,晴,0,四岔路,交叉路口內,側撞,4
20231011,82005,120.3,23.3,交叉路口,臺南市新營區南興里新進路2段巷弄號新生路口,晴,1,三岔路,交叉路口內,側撞,4
20231011,160000,120.3,23.31,一般地址,臺南市新營區民治路段巷弄234號口,晴,1,直路,慢車道,側撞,4
20231012,172040,120.3,23.31,交叉路口,臺南市新營區新北里金華路二段巷弄號新北街口,晴,1,四岔路,快車道,側撞,4
20231012,190500,120.31,23.27,其他,臺南市柳營區柳營路1段巷弄號中山東路口士林里柳營路一段與酪農街路口,晴,1,四岔路,交叉路口內,側撞,4
20231013,111700,120.29,23.31,交叉路口,臺南市新營區新南里長榮路2段巷弄號隋唐街口,晴,1,四岔路,交叉路口內,側撞,4
20231013,155500,120.32,23.32,交叉路口,臺南市新營區埤寮里長榮路1段巷弄號民族路口,晴,1,三岔路,交叉路口內,側撞,4
20231013,182316,120.33,23.31,交叉路口,臺南市新營區中營里開元路段巷弄號東山三路口,晴,1,四岔路,交叉路口內,側撞,4
20231013,182650,120.31,23.32,交叉路口,臺南市新營區三仙里金華路段巷弄號健康路口,晴,1,四岔路,一般車道(未劃分快慢車道),側撞,4
20231014,85509,120.32,23.31,交叉路口,臺南市新營區中營里中山路段巷弄號同濟街口,晴,0,四岔路,一般車道(未劃分快慢車道),側撞,4
20231014,185553,120.27,23.32,交叉路口,臺南市鹽水區水秀里朝琴路段巷弄號信義路口,晴,1,四岔路,交叉路口內,側撞,4
20231015,101700,120.31,23.3,一般地址,臺南市新營區三仙里民權路段巷弄13號口,晴,0,直路,一般車道(未劃分快慢車道),側撞,4
20231015,112029,120.32,23.31,一般地址,臺南市新營區王公里民治路段巷弄6-49號口,晴,0,直路,一般車道(未劃分快慢車道),側撞,4
20231015,115029,120.31,23.3,一般地址,臺南市新營區民生里復興路段巷弄156號口,晴,0,直路,一般車道(未劃分快慢車道),側撞,4
20231015,173033,120.31,23.3,一般地址,臺南市新營區民榮里復興路段巷弄123號口,晴,1,四岔路,交叉路口內,側撞,4
20231015,194109,120.3,23.3,一般地址,臺南市新營區民榮里復興路段巷弄383號口,晴,1,三岔路,交叉路口內,側撞,4
20231016,75800,120.31,23.31,一般地址,臺南市新營區新北里民生路段226巷弄6號口,晴,0,三岔路,交叉口附近,側撞,4
20231016,73200,120.32,23.32,交叉路口,臺南市新營區王公里長榮路1段巷弄號民族路口,陰,1,三岔路,交叉路口內,側撞,4
20231016,125700,120.27,23.32,一般地址,臺南市鹽水區津城里信義路段巷弄4之6號口,陰,1,直路,一般車道(未劃分快慢車道),側撞,4
20231016,163900,120.32,23.3,交叉路口,臺南市新營區中營里中興路段巷弄號廠前街口,陰,0,三岔路,交叉路口內,側撞,4
20231017,64151,120.31,23.28,其他,臺南市柳營區段巷弄號口士林里柳營52之87號前,晴,1,三岔路,交叉路口內,側撞,4
20231017,100300,120.27,23.32,交叉路口,臺南市鹽水區月港里三福路段巷弄號武廟路口,陰,0,四岔路,交叉路口內,側撞,4
20231017,101100,120.31,23.31,交叉路口,臺南市新營區新北里民生路段巷弄號民生路口,晴,1,三岔路,交叉路口內,側撞,4
20231017,182200,120.31,23.31,交叉路口,臺南市新營區民生里公園路1段巷弄號進修街口,晴,1,三岔路,交叉路口內,側撞,4
20231018,195700,120.31,23.3,一般地址,臺南市新營區永平里復興路段巷弄61號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231019,132400,120.3,23.3,一般地址,臺南市新營區新南里復興路段巷弄354之6號口,晴,1,直路,一般車道(未劃分快慢車道),側撞,4
20231020,140100,120.3,23.27,一般地址,臺南市柳營區八翁里八老爺段巷弄41號口,陰,0,四岔路,交叉路口內,側撞,4
20231020,181411,120.31,23.29,其他,臺南市柳營區段巷弄號口人和里急水溪橋(路燈定位編號621590),陰,1,四岔路,路肩、路緣,側撞,4
20231020,210532,120.25,23.31,其他,臺南市鹽水區段巷弄號口文昌里後寮1-2號前,晴,1,三岔路,一般車道(未劃分快慢車道),側撞,4
